real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,,,
3813162680,467.6895897,7.794826496,0.129913775,-0.000534239,-1200.705241,175.1697468,189.0448291,174.9877286,3.620305389,3.727788068,3.674046729,175.0787377,135.992742,138,244,5,526,0,,,
3813162680,467.9195342,7.798658903,0.129977648,-0.000153649,-1200.667844,89.58564031,96.31489581,89.43869431,2.158441961,2.259852755,2.209147358,89.51216731,69.52874597,114,214,5,527,0,,,
3813162680,468.1220026,7.802033377,0.13003389,-0.000415166,-1200.682192,137.3965609,146.7392264,137.2550385,3.241121987,3.243842966,3.242482477,137.3257997,106.6680757,127,233,5,528,0,,,
3813162681,468.2021105,7.803368509,0.130056142,-0.000792028,-1200.650545,248.9379636,256.0224658,248.2500387,2.181015476,1.963102768,2.072059122,248.5940011,193.0958625,136,242,5,529,0,,,
3813162681,468.5117474,7.808529123,0.130142152,-0.000386167,-1200.676471,128.1478912,136.4915336,128.2707728,3.412429193,3.393410272,3.402919733,128.209332,99.58684212,125,228,5,530,0,,,
3813162681,468.6274791,7.810457985,0.1301743,-0.000294684,-1200.724795,138.7807918,148.6738753,138.3330983,2.716065007,2.805936152,2.76100058,138.556945,107.6243702,128,232,5,532,0,,,
3813162681,468.7265151,7.812108584,0.13020181,-2.20E-06,-1200.672149,77.96707187,82.66644122,77.75487064,1.674499461,1.754150004,1.714324733,77.86097126,60.4786573,109,207,5,533,0,,,
3813162681,468.9431987,7.815719978,0.130262,-0.000267036,-1200.685096,94.23490254,100.162993,93.86027739,1.768264263,1.997357886,1.882811075,94.04758997,73.05164413,116,217,5,535,0,,,
3813162681,469.0752542,7.817920903,0.130298682,-0.000302684,-1200.694183,180.9332241,141.7306794,181.4196672,-8.597318622,-8.417425704,-8.507372163,181.1764457,140.7291483,117,220,5,536,0,,,
3813162682,469.2615166,7.821025276,0.130350421,-0.000255331,-1200.682597,95.71513272,102.4362812,95.48081571,2.332930579,2.328752038,2.330841309,95.59797422,74.25590804,115,215,5,537,0,,,
3813162682,469.3253193,7.822088655,0.130368144,1.88E-05,-1200.673673,80.42362426,85.119912,80.24181008,1.7004126,1.610339387,1.655375994,80.33271717,62.39859064,111,210,5,538,0,,,
3813162686,473.769207,7.89615345,0.131602558,8.63E-05,-1200.781148,147.7397188,159.9624878,147.5083188,2.892636479,2.740501542,2.81656901,147.6240188,114.667237,131,235,5,539,0,,,
3813162686,473.8335779,7.897226298,0.131620438,-0.000360824,-1200.922691,143.4963542,155.3866081,143.0715273,2.925732666,2.686508571,2.806120618,143.2839407,111.2960731,133,238,5,540,0,,,
3813162687,474.553987,7.909233117,0.131820552,-0.000242184,-1200.872511,99.48503886,105.8393734,99.14288409,2.201504152,2.2468626,2.224183376,99.31396147,77.1423082,115,214,5,541,0,,,
3813162688,475.4366696,7.923944493,0.132065742,0.0008535,-1200.738219,168.3558099,111.4597057,167.2153692,-22.79273778,-22.94945422,-22.871096,167.7855896,130.3277754,118,224,5,542,0,,,
3813162688,476.0611584,7.93435264,0.132239211,-0.000107569,-1200.901424,87.77572532,94.78614564,87.7233207,2.130425105,2.457567369,2.293996237,87.74952301,68.15960866,119,221,5,543,0,,,
3813162691,478.547029,7.975783817,0.13292973,-0.000288002,-1200.982427,155.9368881,168.0810535,155.8567896,3.276515306,3.048436612,3.162475959,155.8968388,121.0931657,135,241,5,544,0,,,
3813162692,479.3961737,7.989936229,0.133165604,-0.000576126,-1200.912807,174.663818,188.2172611,174.4469903,4.438284917,4.306252324,4.37226862,174.5554041,135.5862417,138,245,5,545,0,,,
3813162692,479.7608016,7.996013359,0.133266889,-0.000216217,-1200.913452,262.4039814,270.801432,261.7209781,3.210542575,2.909676503,3.060109539,262.0624798,203.5575289,135,242,5,547,0,,,
3813162693,480.7629542,8.012715904,0.133545265,-0.000198781,-1200.786061,90.21487688,95.85549279,89.83685708,2.187198029,1.963771031,2.07548453,90.02586698,69.92776316,112,211,5,548,0,,,
3813162693,480.9295599,8.015492666,0.133591544,-0.00022955,-1200.803869,100.7056216,107.938608,100.3177397,2.781172312,2.914504359,2.847838335,100.5116807,78.07263885,116,215,5,549,0,,,
3813162693,480.9774437,8.016290728,0.133604845,-0.000366509,-1200.780414,254.9682151,236.3198468,263.9249936,-7.786188461,-3.932560396,-5.859374429,259.4466044,201.5256427,122,230,5,550,0,,,
3813162694,481.2129722,8.020216203,0.13367027,-0.000444572,-1200.785965,154.3689495,167.1092576,154.2021759,3.504750631,3.53599902,3.520374826,154.2855627,119.8416038,135,241,5,551,0,,,
3813162694,481.5779958,8.02629993,0.133771665,-0.000581174,-1200.816067,154.9310875,166.73192,154.6299693,3.510789926,3.419271513,3.46503072,154.7805284,120.2260694,135,241,5,552,0,,,
3813162694,481.9927313,8.033212189,0.13388687,-0.000402795,-1200.781067,43.05129754,45.40116258,42.84728738,1.382475644,1.409916047,1.396195846,42.94929246,33.36094449,124,229,5,553,0,,,
3813162695,482.666069,8.044434484,0.134073908,-0.000375518,-1200.781009,31.50221314,32.38543273,31.12822392,0.567299232,0.598983852,0.583141542,31.31521853,24.32415547,121,223,5,554,0,,,
3813162696,483.7318194,8.06219699,0.13436995,-0.000611014,-1200.934699,161.0421379,172.8464894,160.6645232,3.620899708,3.532557443,3.576728576,160.8533306,124.94313,136,241,5,555,0,,,
3813162696,483.8852859,8.064754764,0.134412579,-9.51E-05,-1200.892701,111.8909656,119.165841,111.4996266,2.704351431,2.594386262,2.649368846,111.6952961,86.75953339,119,222,5,556,0,,,
3813162696,484.023452,8.067057534,0.134450959,-0.000345683,-1200.971774,162.7866573,172.8750435,191.742637,4.265008892,-22.59758072,-9.166285915,177.2646471,137.6906513,215,321,5,558,0,,,
3813162696,484.1253235,8.068755392,0.134479257,-0.000343067,-1200.970667,130.025111,139.5176748,129.8575268,2.657002422,2.493546815,2.575274618,129.9413189,100.9321662,126,229,5,559,0,,,
3813162697,484.181571,8.06969285,0.134494881,-0.00052638,-1201.033494,156.6468567,169.0721993,156.3048594,3.687478853,3.511072348,3.5992756,156.4758581,121.5429199,135,241,5,560,0,,,
3813162697,484.6889663,8.078149438,0.134635824,-0.000610635,-1200.976996,166.4903792,178.9208079,166.2215751,3.028517873,2.94979081,2.989154341,166.3559772,129.2173212,142,251,5,561,0,,,
3813162697,484.7356198,8.078926996,0.134648783,-0.000361406,-1201.037745,81.113662,86.14235214,80.95851794,1.775811545,1.822405603,1.799108574,81.03608997,62.94493679,111,211,5,562,0,,,
3813162697,484.7871327,8.079785546,0.134663092,-0.000566593,-1200.989083,187.0913659,192.9821137,185.8292593,2.281682551,-0.361917545,0.959882503,186.4603126,144.833402,126,229,5,563,0,,,
3813162698,485.7802265,8.096337108,0.134938952,-0.000783418,-1201.130878,432.4138867,420.0498071,433.3613719,-6.173559539,-6.54349388,-6.358526709,432.8876293,336.2462882,136,244,5,564,0,,,
3813162699,486.2843754,8.10473959,0.135078993,-0.000131593,-1200.977003,88.21067304,93.87880323,87.77706792,2.090755284,2.052102154,2.071428719,87.99387048,68.34940602,114,213,5,568,0,,,
3813162699,486.5203762,8.108672937,0.135144549,-0.00016677,-1201.018916,155.9335084,168.5389758,155.6981278,3.186030442,3.272376792,3.229203617,155.8158181,121.0302326,131,235,5,572,0,,,
3813162699,486.5915565,8.109859276,0.135164321,-0.000217103,-1200.981597,131.4214688,141.0888456,131.2097966,2.840481418,2.981598034,2.911039726,131.3156327,101.9996671,126,230,5,573,0,,,
3813162699,486.7256258,8.112093763,0.135201563,-0.000249274,-1200.954636,246.1459309,176.0671606,238.9445396,-20.07369605,-22.86502454,-21.46936029,242.5452353,188.3974722,126,234,5,575,0,,,
3813162702,489.3056839,8.155094731,0.135918246,-6.70E-05,-1200.945076,82.60875979,88.18884557,82.48567321,1.702532584,1.759127942,1.730830263,82.5472165,64.11870719,113,213,5,579,0,,,
3813162703,491.04565,8.184094167,0.136401569,-0.000219667,-1201.090734,117.9299457,126.0847975,117.758031,2.219840364,2.337087011,2.278463687,117.8439884,91.53554177,120,221,5,584,0,,,
3813162704,491.3462877,8.189104795,0.13648508,-0.000247464,-1201.153415,79.67043836,84.8242355,79.359698,2.091892571,2.184478947,2.138185759,79.51506818,61.76348023,114,212,5,586,0,,,
3813162704,491.4550254,8.190917091,0.136515285,-0.000175652,-1201.159396,86.68233362,92.56282405,86.44925737,2.623839007,2.64068961,2.632264309,86.5657955,67.24014606,114,213,5,587,0,,,
3813162704,491.5706525,8.192844208,0.136547403,-0.000116297,-1201.1435,97.53059488,103.9999936,97.34342284,2.223179231,2.460016054,2.341597642,97.43700886,75.68438169,117,218,5,588,0,,,
3813162704,491.7050397,8.195083996,0.136584733,-0.000218059,-1201.161306,134.1534611,143.8096259,133.8597586,2.297580234,2.33767852,2.317629377,134.0066098,104.0898887,126,231,5,589,0,,,
3813162704,491.8004155,8.196673592,0.136611227,-0.000296854,-1201.219852,193.112067,205.3141007,192.8550284,3.509298641,3.797274131,3.653286386,192.9835477,149.9003372,130,235,5,590,0,,,
3813162704,491.9323139,8.198871899,0.136647865,-0.000427014,-1201.164897,156.8480934,168.0662563,156.7577753,3.260396887,3.434643746,3.347520316,156.8029344,121.7969771,138,244,5,591,0,,,
3813162705,492.5316062,8.208860103,0.136814335,-1.45E-05,-1201.037753,80.3343264,85.83452505,81.59511031,1.424406039,1.290416219,1.357411129,80.96471835,62.88949875,116,219,5,593,0,,,
3813162705,492.5967886,8.209946477,0.136832441,-3.54E-05,-1201.062572,85.92125621,90.73814114,85.81362628,2.035726344,2.166569038,2.101147691,85.86744124,66.69769807,111,209,5,594,0,,,
3813162705,493.0935361,8.218225602,0.136970427,-0.000201318,-1201.111533,92.20576577,98.56672218,91.91628126,1.749008206,1.634532849,1.691770528,92.06102351,71.50857486,113,213,5,595,0,,,
3813162706,493.2809243,8.221348739,0.137022479,-0.000184555,-1201.10224,123.96135,133.0329132,123.7413001,2.688808264,2.992163111,2.840485687,123.8513251,96.20175197,123,226,5,596,0,,,
3813162706,493.40446,8.223407666,0.137056794,-0.000298757,-1201.165981,97.09837501,254.5407166,151.795341,-54.50052611,-36.80588493,-45.65320552,124.446858,96.6643333,172,272,5,597,0,,,
3813162706,493.5557804,8.225929674,0.137098828,-0.000206748,-1201.214855,132.0906196,142.0141567,131.8664665,2.412235425,2.372061407,2.392148416,131.978543,102.514584,128,231,5,599,0,,,
3813162707,494.3243935,8.238739892,0.137312332,-0.00025975,-1201.159002,100.4444856,108.0957501,99.92489408,1.935243149,1.837398194,1.886320671,100.1846898,77.81864811,117,218,5,605,0,,,
3813162707,495.1179197,8.251965328,0.137532755,-0.000481365,-1201.208355,150.377739,160.9626913,149.9364383,3.421694929,3.451705485,3.436700207,150.1570886,116.6348038,133,237,5,606,0,,,
3813162708,495.2128856,8.253548094,0.137559135,-0.000718992,-1201.242202,185.3516636,199.2401374,184.9428511,3.853096721,3.600714142,3.726905431,185.1472574,143.8134838,146,255,5,607,0,,,
3813162708,495.3296707,8.255494511,0.137591575,-0.000563326,-1201.453659,122.2097294,234.9690795,175.9819991,-4.108279572,1.719411765,-1.194433904,149.0958642,115.8104957,199,305,5,608,0,,,
3813162708,495.4575529,8.257625882,0.137627098,-0.000173749,-1201.270206,194.593103,209.328509,209.328509,-56.52468126,0,-28.26234063,201.960806,156.8734396,130,239,5,609,0,,,
3813162708,495.5205805,8.258676342,0.137644606,-0.000389942,-1201.222049,148.821112,160.7831451,148.6429303,2.986413568,3.041273425,3.013843496,148.7320211,115.5278799,133,239,5,610,0,,,
3813162708,495.7061853,8.261769756,0.137696163,-0.000309523,-1201.199188,97.90254624,104.528303,97.58221199,2.188289993,2.237147776,2.212718884,97.74237911,75.92157862,118,221,5,611,0,,,
3813162708,495.9271569,8.265452615,0.137757544,-0.000394529,-1201.299626,181.856627,196.3611522,181.7636073,4.956662808,4.817397169,4.887029989,181.8101171,141.2213538,137,245,5,613,0,,,
3813162708,495.9619236,8.26603206,0.137767201,-0.000287414,-1201.287145,148.8979482,160.2366042,148.6016523,3.134334141,3.314177387,3.224255764,148.7498003,115.5416899,129,233,5,614,0,,,
3813162708,496.0442262,8.267403769,0.137790063,-0.000643384,-1201.19762,138.9238605,149.9074332,138.6118413,3.190597692,3.243936043,3.217266867,138.7678509,107.7881918,128,233,5,615,0,,,
3813162709,496.2062664,8.27010444,0.137835074,-0.000178132,-1201.196116,93.47250073,99.90834095,93.23445197,2.440200986,2.663975364,2.552088175,93.35347635,72.51249006,118,219,5,616,0,,,
3813162709,496.5953727,8.276589545,0.137943159,0.000601343,-1201.069295,96.62343912,102.4458714,96.56025685,2.39004363,2.399542366,2.394792998,96.59184798,75.02790137,114,214,5,617,0,,,
3813162710,497.7677653,8.296129421,0.138268824,-0.000548483,-1201.284042,167.4957502,181.1120674,167.2983922,4.728586996,4.641225804,4.6849064,167.3970712,130.025993,134,239,5,618,0,,,
3813162710,497.8432326,8.297387211,0.138289787,-4.95E-05,-1201.296539,96.23934736,102.4628898,95.9160752,1.785180698,1.840608834,1.812894766,96.07771128,74.62854472,114,213,5,620,0,,,
3813162710,498.0523682,8.300872803,0.13834788,1.78E-05,-1201.294991,98.40705612,105.3977586,98.06862037,2.53942611,2.33070558,2.435065845,98.23783824,76.30642744,118,219,5,622,0,,,
3813162710,498.0753422,8.301255703,0.138354262,0.000267361,-1201.185616,99.68341079,106.2369927,99.6929229,2.186412289,2.246134943,2.216273616,99.68816684,77.43297293,115,215,5,623,0,,,
3813162712,499.3959384,8.32326564,0.138721094,-0.000421704,-1201.257782,126.8864685,135.2875055,126.6888238,2.656912658,2.690403827,2.673658243,126.7876461,98.48254495,125,228,5,624,0,,,
3813162712,499.6257222,8.327095369,0.138784923,-0.000797652,-1201.282335,189.1445678,202.3986395,188.8399134,3.168313312,3.034468339,3.101390826,188.9922406,146.8000818,142,250,5,625,0,,,
3813162712,499.7129858,8.328549763,0.138809163,8.31E-05,-1201.25562,13.91316785,14.04197945,14.08848797,0.089869582,0.198351043,0.144110312,14.00082791,10.87516967,114,215,5,626,0,,,
3813162712,499.8117039,8.330195065,0.138836584,-0.000817822,-1201.294842,194.7582453,207.6648625,194.6580887,4.415690986,4.306904655,4.36129782,194.708167,151.2399385,145,255,5,627,0,,,
3813162712,499.8659892,8.33109982,0.138851664,-0.019060094,-1151.497287,240.7037339,231.3775494,231.3775494,55.76178575,0,27.88089288,236.0406417,183.3450167,65,150,5,628,0,,,
3813162712,500.1272907,8.335454845,0.138924247,-0.000343924,-1201.256442,6.806018291,6.778210539,6.824526665,0.268876423,0.329702505,0.299289464,6.815272478,5.293775842,111,203,5,629,0,,,
3813162713,500.641407,8.34402345,0.139067058,0.000153182,-1201.226698,4.576858284,5.105489944,4.674083892,0.02633274,-0.123414199,-0.04854073,4.625471088,3.592843453,108,202,5,630,0,,,
3813162713,500.8686101,8.347810169,0.139130169,-0.000154337,-1201.260311,77.93000561,82.74925629,77.6412578,1.813107157,1.871918947,1.842513052,77.78563171,60.42013716,110,208,5,631,0,,,
3813162714,501.7156603,8.361927672,0.139365461,-0.000503261,-1201.235419,136.0890115,146.9935037,135.894175,3.255224016,3.511770914,3.383497465,135.9915933,105.6317284,127,231,5,632,0,,,
3813162714,501.769043,8.362817383,0.13938029,-0.00033654,-1201.290817,168.0368346,177.4959357,167.4667187,2.092780997,2.53150911,2.312145054,167.7517767,130.3015111,127,233,5,633,0,,,
3813162714,501.8434939,8.364058232,0.139400971,-0.000185993,-1201.269408,82.62562318,87.61461616,82.59198131,1.853309275,2.076199891,1.964754583,82.60880224,64.16654404,112,213,5,634,0,,,
3813162714,502.0935893,8.368226488,0.139470441,-0.000301544,-1201.277266,122.1762237,130.409884,121.9590182,3.027013879,3.023770395,3.025392137,122.0676209,94.81625639,125,228,5,636,0,,,
3813162715,502.2497942,8.370829904,0.139513832,-0.000297581,-1201.248858,133.6822946,143.90527,133.4657177,2.996684164,2.935280246,2.965982205,133.5740062,103.753863,125,228,5,637,0,,,
3813162715,502.3237247,8.372062079,0.139534368,-0.000345694,-1201.268137,138.9739801,149.5130878,138.6327644,3.861289123,3.972324246,3.916806684,138.8033722,107.815783,130,233,5,638,0,,,
3813162715,502.4131615,8.373552692,0.139559212,-0.000163044,-1201.282354,96.83085386,103.0759456,96.35799768,1.872669692,2.227676721,2.050173207,96.59442577,75.02990368,116,216,5,640,0,,,
3813162715,502.5912726,8.37652121,0.139608687,-0.000521873,-1201.264975,151.8061679,163.4448304,151.5870298,3.274897643,3.040012337,3.15745499,151.6965989,117.8306213,131,235,5,641,0,,,
3813162715,502.6368937,8.377281562,0.139621359,-5.03E-05,-1201.327401,92.95479822,97.99625041,92.80869718,2.059669867,1.929870325,1.994770096,92.8817477,72.14607393,114,214,5,642,0,,,
3813162715,502.7749102,8.379581837,0.139659697,-0.000523221,-1201.269995,158.1606155,169.8467036,157.8519503,3.564105902,3.462464537,3.513285219,158.0062829,122.7316803,133,241,5,643,0,,,
3813162715,502.8676686,8.38112781,0.139685464,-0.000245215,-1201.246598,107.1095558,114.7012625,106.8971675,2.528952761,2.680624136,2.604788449,107.0033616,83.11506437,120,221,5,644,0,,,
3813162716,503.4374957,8.390624928,0.139843749,-0.000407428,-1201.218883,178.6516631,166.942844,177.067378,-0.666542934,-1.267363433,-0.966953184,177.8595205,138.1527204,115,217,5,645,0,,,
3813162716,503.7311225,8.395518708,0.139925312,-0.000304487,-1201.200586,92.80030013,98.86236949,92.5568342,1.981569039,2.027524339,2.004546689,92.67856717,71.98825307,116,215,5,646,0,,,
3813162718,505.6706219,8.427843698,0.140464062,-0.000397781,-1201.22928,82.71968116,88.00843686,82.49564576,1.536090865,1.482145467,1.509118166,82.60766346,64.16565949,111,210,5,647,0,,,
3813162719,506.3214395,8.438690658,0.140644844,-0.00058323,-1201.18184,95.88014105,104.2467919,95.48875967,2.15360142,1.89565563,2.024628525,95.68445036,74.32307855,118,218,5,648,0,,,
3813162719,507.0589631,8.450982718,0.140849712,-0.000733723,-1201.191596,189.5794327,202.6896937,189.3893452,1.724888185,1.674393142,1.699640663,189.484389,147.182359,131,237,5,649,0,,,
3813162719,507.1114113,8.451856856,0.140864281,-0.000388437,-1201.264903,221.7770061,221.4489997,221.4489997,-52.75975118,0,-26.37987559,221.6130029,172.1383209,140,253,5,650,0,,,
3813162720,507.2865498,8.45477583,0.140912931,-0.012717061,-1199.508386,93.67819917,102.0284224,93.90271792,4.117219244,3.608592871,3.862906057,93.79045855,72.85191681,118,220,5,653,0,,,
3813162721,508.9040682,8.481734471,0.141362241,-0.000233999,-1201.181652,69.87874521,73.837575,69.77776667,1.273344874,1.330034681,1.301689778,69.82825594,54.23923042,109,205,5,654,0,,,
3813162721,509.107826,8.485130433,0.141418841,-0.000217743,-1201.144871,90.00347327,96.02018764,89.98610094,1.846833939,2.081157673,1.963995806,89.99478711,69.90362181,112,213,5,655,0,,,
3813162721,509.1299987,8.485499978,0.141425,0.003839614,-1200.5107,105.4700124,165.7211929,119.2199916,1.250788953,3.287389507,2.26908923,112.345002,87.2641937,185,288,5,656,0,,,
3813162722,509.4401793,8.490669656,0.141511161,-0.000411664,-1201.15026,124.3503221,132.9918957,124.2159765,2.543722004,2.680898261,2.612310132,124.2831493,96.53717229,123,226,5,657,0,,,
3813162723,510.5820208,8.509700346,0.141828339,-0.000209618,-1201.172551,114.4680233,123.0989118,114.4759559,2.113621184,2.480173953,2.296897568,114.4719896,88.91633533,122,224,5,658,0,,,
3813162723,510.8962858,8.514938096,0.141915635,-0.000321391,-1201.203742,122.1641902,131.1897816,121.9485877,2.749119501,2.511185905,2.630152703,122.056389,94.80753195,121,223,5,659,0,,,
3813162723,510.9766402,8.516277337,0.141937956,-0.000362994,-1201.279685,167.1020502,181.3213854,166.7264103,4.186962697,4.3167,4.251831349,166.9142303,129.6509454,136,242,5,661,0,,,
3813162723,510.9886611,8.516477684,0.141941295,0.004639951,-1200.194567,118.8983853,148.9696378,148.435156,3.427234186,-32.33310258,-14.4529342,133.6667706,103.825918,124,219,5,662,0,,,
3813162724,512.1322706,8.535537843,0.142258964,-0.000441895,-1201.165791,139.2321821,148.835365,138.8935215,3.741620198,3.87830246,3.809961329,139.0628518,108.0173343,127,231,5,663,0,,,
3813162730,517.6526458,8.627544097,0.143792402,-0.000343894,-1200.970772,90.13055455,95.50692221,89.76448509,2.071763361,1.942321903,2.007042632,89.94751982,69.86690686,114,212,5,664,0,,,
3813162730,517.9688182,8.632813636,0.143880227,-0.000543112,-1201.037125,151.8492853,163.1628048,151.2866529,3.642167583,3.737219496,3.689693539,151.5679691,117.7307079,132,238,5,665,0,,,
3813162730,518.0608611,8.634347685,0.143905795,-0.000261523,-1201.070065,100.147379,107.2327548,99.92851903,2.69042804,2.541564701,2.615996371,100.037949,77.7046669,116,217,5,666,0,,,
3813162730,518.1302946,8.635504909,0.143925082,-0.000178034,-1201.03429,96.6007096,103.3037431,96.52482769,2.11002464,2.053703095,2.081863868,96.56276865,75.00531395,116,217,5,667,0,,,
3813162731,518.2727163,8.637878605,0.143964643,-0.000489265,-1201.001874,122.0409114,131.4596775,121.8626012,3.008243091,3.18898202,3.098612555,121.9517563,94.72625833,122,225,5,668,0,,,
3813162731,518.3441079,8.639068464,0.143984474,-0.000155007,-1201.023852,177.2499305,173.5381229,187.2711806,-4.231203091,2.478043392,-0.87657985,182.2605555,141.5712327,119,224,5,669,0,,,
3813162731,518.6627674,8.644379457,0.144072991,-0.000576479,-1201.045988,115.4747093,124.1518405,115.2036694,2.310442328,2.402571773,2.35650705,115.3391893,89.58993439,126,231,5,671,0,,,
3813162731,518.6770449,8.644617414,0.144076957,-0.131186502,-1176.745657,57.47924809,72.63517366,84.21397999,7.569224202,28.62063857,18.09493139,70.84661404,55.03024201,247,263,5,672,0,,,
3813162731,518.6952577,8.644920961,0.144082016,-0.000184956,-1201.11029,107.6676083,114.5945576,107.4180304,2.341759146,2.365287719,2.353523433,107.5428193,83.53408916,118,218,5,673,0,,,
3813162731,518.7913876,8.646523126,0.144108719,-0.000865319,-1200.871506,79.68272088,84.53150229,79.15049874,2.668776673,2.713814748,2.691295711,79.41660981,61.68700251,115,216,5,674,0,,,
3813162731,519.1165736,8.651942893,0.144199048,0.000695479,-1200.553432,136.5177902,145.5981619,157.0781975,3.112299331,3.165596062,3.138947696,146.7979938,114.0256205,258,325,5,675,0,,,
3813162732,519.3716083,8.656193471,0.144269891,3.23E-05,-1200.966723,125.2462437,134.8950592,124.8136352,2.43325582,2.482348322,2.457802071,125.0299394,97.11724293,128,231,5,678,0,,,
3813162732,519.3920758,8.656534596,0.144275577,-0.000708267,-1200.987039,161.0497261,174.1275397,160.6225057,3.921816621,4.255136041,4.088476331,160.8361159,124.9297585,135,241,5,679,0,,,
3813162732,519.5425427,8.659042378,0.144317373,-0.047125618,-1191.464986,340.5927886,264.7940054,302.0061409,-56.73605096,-94.02575352,-75.38090224,321.2994648,249.5699695,139,230,5,680,0,,,
3813162732,519.5902197,8.659836996,0.144330617,-0.000153452,-1201.05181,111.3356946,119.5925346,110.9622466,2.481799729,2.795965695,2.638882712,111.1489706,86.33517402,123,225,5,681,0,,,
3813162732,519.7183797,8.661972996,0.144366217,-0.000266255,-1200.932493,106.7995966,114.3386872,106.7170362,2.052959744,2.200826645,2.126893195,106.7583164,82.92472502,119,218,5,682,0,,,
3813162732,519.8162699,8.663604498,0.144393408,-0.00052026,-1200.916766,119.4885328,128.6843077,119.0994158,2.415845826,2.40328492,2.409565373,119.2939743,92.66182114,124,227,5,683,0,,,
3813162733,520.2246313,8.670410522,0.144506842,-0.000679794,-1200.942518,148.114313,159.7270445,147.9506374,2.134636091,2.242915422,2.188775757,148.0324752,114.9845063,138,245,5,684,0,,,
3813162733,520.914572,8.681909533,0.144698492,-0.000207262,-1200.857782,23.06158062,24.68282166,22.88089458,0.79547338,0.700237992,0.747855686,22.9712376,17.84295244,106,202,5,1,1,,,
3813162734,521.2865593,8.688109322,0.144801822,-0.000735772,-1200.887394,171.2026057,183.9489285,170.8713446,3.239368218,3.231937294,3.235652756,171.0369752,132.8532953,137,245,5,2,1,,,
3813162735,522.3200908,8.705334846,0.145088914,-0.000154384,-1200.748821,74.61871272,78.67983308,74.58303394,1.820623541,1.484596378,1.652609959,74.60087333,57.94637005,109,206,5,4,1,,,
3813162735,522.4309914,8.70718319,0.14511972,-0.000614999,-1200.785002,180.1428788,172.819083,172.819083,-33.58365305,0,-16.79182653,176.4809809,137.0819371,137,248,5,5,1,,,
3813162735,522.7646809,8.712744681,0.145212411,-0.000293462,-1200.737981,96.50695649,103.0494162,96.38570217,1.822164584,1.856463217,1.8393139,96.44632933,74.91486949,116,214,5,6,1,,,
3813162735,522.9944477,8.716574128,0.145276235,-0.000574059,-1200.733952,137.2473954,148.2191488,137.0758004,3.241989082,3.188480449,3.215234766,137.1615979,106.5405317,127,230,5,7,1,,,
3813162737,524.1697345,8.736162241,0.145602704,-0.00054495,-1200.733909,136.5570574,147.7349657,136.2998957,3.182147362,3.38209253,3.282119946,136.4284766,105.9710783,131,236,5,8,1,,,
3813162737,524.5989962,8.743316603,0.145721943,-0.000284133,-1200.623025,139.2521576,150.4849628,138.9529001,2.903472833,2.472253466,2.68786315,139.1025288,108.0481535,130,234,5,9,1,,,
3813162737,524.7475297,8.745792162,0.145763203,-0.000509544,-1200.638982,107.6315283,115.4967659,107.6992663,2.538402153,2.328282529,2.433342341,107.6653973,83.62930184,120,222,5,10,1,,,
3813162737,524.8677742,8.747796237,0.145796604,-0.000326861,-1200.643933,102.065923,109.2524868,101.9529965,1.936122725,1.907013859,1.921568292,102.0094598,79.23604161,117,216,5,11,1,,,
3813162742,529.4719145,8.824531909,0.147075532,-0.000764313,-1200.310946,161.2034196,172.3315137,160.8458126,3.007344839,2.790654251,2.898999545,161.0246161,125.0761764,138,244,5,12,1,,,
3813162743,530.8639402,8.847732337,0.147462206,-0.000887335,-1200.136186,335.1934914,329.889495,337.9291279,-2.900297083,-2.069244452,-2.484770768,336.5613097,261.4246365,142,253,5,13,1,,,
3813162744,531.8296244,8.863827074,0.147730451,-2.87E-05,-1199.945273,80.71073753,85.71242808,80.42922905,2.150295579,2.366892509,2.258594044,80.56998329,62.58288754,114,213,5,14,1,,,
3813162744,531.9007201,8.865012002,0.1477502,-6.42E-05,-1200.087692,77.76756074,82.33088912,77.52321616,1.91812856,1.718133617,1.818131089,77.64538845,60.31120295,110,209,5,16,1,,,
3813162744,532.1138725,8.868564542,0.147809409,0.040154288,-1150.708712,84.48147865,114.8243673,114.8243673,49.05155269,0,24.52577635,99.65292298,77.4055972,122,117,5,17,1,,,
3813162744,532.1241393,8.868735655,0.147812261,-0.000650253,-1200.037018,151.3075079,163.0252458,151.0378333,3.0170509,2.953488907,2.985269904,151.1726706,117.423659,132,237,5,18,1,,,
3813162745,532.3674855,8.872791425,0.147879857,-0.000281517,-1199.935978,87.67597445,93.67591198,87.35025633,1.431828748,1.417261467,1.424545107,87.51311539,67.97597859,111,211,5,23,1,,,
3813162745,532.4151344,8.873585574,0.147893093,-0.001122551,-1199.844514,170.3651758,344.2440764,264.2985718,4.354311911,2.995785295,3.675048603,217.3318738,168.8129457,212,320,5,24,1,,,
3813162745,532.5216169,8.875360282,0.147922671,-0.000354082,-1199.969157,95.29126966,101.0384524,95.10296653,2.519653065,2.434754819,2.477203942,95.1971181,73.94454229,117,220,5,25,1,,,
