real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3815066175,667.8254154,11.13042359,0.18550706,0.000246882,737.5649984,142.1777759,144.447606,141.705003,-3.15320866,-2.248251781,-2.700730221,141.9413895,107.9469508,124,230,0,471,0,552.9131621,3925.058371,0.027501999
3815066175,668.0297115,11.13382852,0.185563809,0.000559284,737.5745213,272.2927926,286.7830364,271.6284899,0.023270759,0.331882001,0.17757638,271.9606413,206.8270719,131,236,0,473,0,519.6487194,3688.918434,0.056067131
3815066175,668.1670847,11.13611808,0.185601968,0.000275674,737.4981797,139.1575523,150.3765569,138.7384071,0.031908541,-0.181292456,-0.074691957,138.9479797,105.6704516,121,224,0,474,0,338.5700688,2403.464728,0.043965884
3815066175,668.3794291,11.13965715,0.185660953,2.73E-05,737.4428115,93.24707521,101.9231063,92.96401219,0.856770793,1.12626869,0.991519742,93.1055437,70.80710978,94,189,0,477,0,95.13914364,675.3803631,0.104840344
3815066175,668.4486568,11.14081095,0.185680182,6.33E-05,737.5316748,148.7632592,163.3775381,148.653901,0.306913729,0.253742036,0.280327883,148.7085801,113.0934243,99,194,0,478,0,109.3180665,776.0346857,0.145732435
3815066175,668.528573,11.14214288,0.185702381,0.00026643,737.5174714,202.4815292,203.4263391,201.9203904,-4.555695168,-3.567798525,-4.061746846,202.2009598,153.7745765,126,232,0,479,0,520.9890141,3698.433011,0.041578305
3815066176,668.7492325,11.14582054,0.185763676,0.000707637,737.5847483,106.8187776,115.0824984,106.4732688,-0.393300334,-0.27035904,-0.331829687,106.6460232,81.10469445,117,219,0,482,0,318.3926326,2260.227742,0.035883417
3815066177,670.5479279,11.1757988,0.186263313,0.000346044,737.4253283,208.2718816,194.2022864,206.0455827,-7.260106693,-7.316864162,-7.288485428,207.1587321,157.5449807,120,226,0,488,0,386.3156843,2742.404621,0.057447752
3815066178,670.5749178,11.17624863,0.18627081,-2.02E-05,737.4341777,75.00782377,79.0446356,82.06480913,-7.740327044,-3.774973995,-5.75765052,78.53631645,59.72715866,115,216,0,489,0,135.4788777,961.7468702,0.062102785
3815066178,670.948143,11.18246905,0.186374484,-0.000240741,737.5171958,87.03568473,93.02405056,86.88339401,-0.334640292,0.065522634,-0.134558829,86.95953937,66.13305079,126,230,0,490,0,472.9129201,3357.147095,0.019699182
3815066178,671.4090023,11.19015004,0.186502501,0.00027975,737.4561962,353.4076153,361.6581198,351.7610709,-4.393004967,-4.75365934,-4.573332154,352.5843431,268.1416948,123,226,0,491,0,399.2009214,2833.875237,0.094620148
3815066178,671.4924815,11.19154136,0.186525689,-0.000207711,737.4714275,130.6246305,141.7131357,130.418763,0.470061626,0.504320416,0.487191021,130.5216968,99.26223234,114,215,0,492,0,286.9914724,2037.315004,0.048722084
3815066178,671.5434141,11.19239024,0.186539837,-3.03E-05,737.5745886,351.1938444,323.5335405,349.7977128,-15.0844736,-15.25230047,-15.16838704,350.4957786,266.5533338,121,226,0,493,0,465.5570385,3304.928651,0.080653279
3815066179,671.8349383,11.19724897,0.186620816,1.07E-05,737.5185985,190.0709417,201.1872621,189.6430672,-1.091220396,-0.767901282,-0.929560839,189.8570045,144.3869529,109,209,0,495,0,235.8410261,1674.204662,0.086242116
3815066179,672.0997186,11.20166198,0.186694366,2.94E-05,737.5396863,47.18245817,50.3469972,46.96904569,0.172355432,0.154208167,0.163281799,47.07575193,35.80128317,102,198,0,496,0,109.4959317,777.2973276,0.046058673
3815066179,672.4236066,11.20706011,0.186784335,0.000262699,737.5834653,64.93239154,70.37765466,65.1888817,0.085828378,0.080353509,0.083090943,65.06063662,49.47885439,112,213,0,497,0,266.9624498,1895.131587,0.0261084
3815066180,673.1605594,11.21934266,0.186989044,-1.40E-05,737.5190268,86.27963215,93.64172886,86.06831432,0.177215617,0.150004063,0.16360984,86.17397323,65.53562484,111,211,0,499,0,191.8110394,1361.641533,0.048129866
3815066181,673.7306266,11.22884378,0.187147396,-0.000735421,737.7106707,139.5244014,151.0328695,139.3424548,-0.401685079,-0.742750935,-0.572218007,139.4334281,106.0396369,124,228,0,500,0,360.5934598,2559.805906,0.041424874
3815066181,674.1613431,11.23602238,0.18726704,-1.85E-05,737.5712408,81.60475802,88.89066829,81.82187404,-0.41275662,-0.034837347,-0.223796983,81.71331603,62.14327857,111,211,0,502,0,263.3737415,1869.655815,0.033237817
3815066181,674.3864927,11.23977488,0.187329581,6.15E-05,737.5276622,274.1434185,276.7827576,273.5260061,-3.549838272,-3.052712133,-3.301275203,273.8347123,208.2523098,108,208,0,504,0,146.6055554,1040.733702,0.200101437
3815066182,675.1312101,11.25218683,0.187536447,1.86E-05,737.5638926,307.3377282,287.685819,305.2653388,-9.909224842,-10.83953864,-10.37438174,306.3015335,232.9434473,114,216,0,509,0,310.5697135,2204.69386,0.105657956
3815066182,675.3698342,11.2561639,0.187602732,0.000231452,737.5819759,166.2649495,177.6552453,165.9395842,-0.540350077,-0.336415757,-0.438382917,166.1022668,126.3213873,127,232,0,513,0,458.7644414,3256.708891,0.03878805
3815066182,675.4093478,11.25682246,0.187613708,-0.000560424,737.5883997,130.2797187,140.3583169,129.9179012,0.551306447,0.454956764,0.503131605,130.09881,98.94062537,118,219,0,514,0,345.5433327,2452.967018,0.040335082
3815066182,675.5335383,11.25889231,0.187648205,0.000231374,737.5029289,100.2786165,108.8571619,100.1220924,-0.538737598,0.027209495,-0.255764052,100.2003544,76.20273954,114,213,0,515,0,286.5238714,2033.995566,0.037464555
3815066183,675.5884883,11.25980814,0.187663469,9.60E-05,737.5809701,169.149971,182.6910292,168.9711254,-0.285131431,-0.1892408,-0.237186116,169.0605482,128.5711712,126,230,0,516,0,394.540944,2800.794666,0.045905247
3815066183,675.9256859,11.2654281,0.187757135,-0.000154142,737.5443654,77.92832846,84.36331882,77.81556166,-0.035483864,0.070333289,0.017424713,77.87194506,59.22190176,104,200,0,517,0,192.0236103,1363.150546,0.043444873
3815066183,676.0108333,11.26684722,0.187780787,-7.43E-07,737.5481587,121.7674695,130.0590248,121.2170448,-0.384355506,-0.178323035,-0.28133927,121.4922572,92.39531018,126,232,0,518,0,474.6326333,3369.355114,0.027422254
3815066183,676.1458578,11.26909763,0.187818294,0.000669438,737.6271967,240.5067254,257.4331488,240.1701642,0.25147079,-0.325607288,-0.037068249,240.3384448,182.7782747,131,236,0,520,0,413.7754334,2937.337796,0.062225827
3815066183,676.2961791,11.27160298,0.18786005,0.000154728,737.5866633,150.211835,159.9811453,149.9710684,-0.683289865,-0.505919521,-0.594604693,150.0914517,114.1451032,122,223,0,521,0,414.1143262,2939.743551,0.038828252
3815066183,676.4191697,11.27365283,0.187894214,7.05E-05,737.5398378,106.231369,115.3121042,106.286445,-0.043624225,-0.236080716,-0.13985247,106.258907,80.81029114,113,212,0,522,0,289.8862918,2057.864949,0.039268996
3815066183,676.5341363,11.27556894,0.187926149,-9.03E-05,737.5121369,75.4611687,82.00112666,75.15758155,0.053471542,0.213037818,0.13325468,75.30937513,57.27305786,115,216,0,523,0,246.0754324,1746.857377,0.032786339
3815066184,676.6411231,11.27735205,0.187955868,0.000284009,737.47608,107.3148235,116.8584993,107.328798,1.475639352,1.333145125,1.404392239,107.3218107,81.61863335,97,192,0,524,0,116.8149865,829.2543422,0.098424125
3815066184,676.7974553,11.27995759,0.187999293,4.61E-05,737.5505782,73.78150544,80.51649946,73.91001427,0.077983903,0.082945997,0.08046495,73.84575985,56.15997304,99,195,0,525,0,128.2365286,910.3343787,0.061691588
