real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3822227144.63007,84.1413679122925,1.40235613187154,0.023372602197859,0.000195548213667042,-542.463113332774,136.066947277476,148.5656173718,135.904499132596,0.596144683527462,0.441312152513296,0.518728418020379,135.985723205036,104.605109831931,170,286,0,153,0,196.696179321172,0,Inf
3822227144.99655,84.5078506469727,1.40846417744954,0.0234744029574924,-0.000505681745720279,-541.664475688586,121.485306979691,130.060119240585,121.345323970402,-0.171369288952957,0.0671336750494494,-0.052117806951754,121.415315475046,93.3970280938687,181,302,0,157,0,275.169640026378,0,Inf
3822227145.0841,84.595406293869,1.40992343823115,0.0234987239705192,-0.00116470287856494,-541.917870577693,177.888916316133,190.892463419011,177.670388729004,-0.526730162738474,-0.472837225342564,-0.499783694040519,177.779652522568,136.75450363246,193,324,0,158,0,387.879969296851,0,Inf
3822227146.07634,85.5876388549805,1.42646064758301,0.0237743441263835,0.000648529616092548,-541.9980131468,25.8890442764049,27.4647016746408,25.9242009735587,0.260700693278595,0.151902974522445,0.20630183390052,25.9066226249818,19.9283060102904,155,265,0,166,0,106.044945864024,0,Inf
3822227146.35093,85.8622336387634,1.43103722731272,0.0238506204552121,0.000197544399522074,-541.973497736035,118.974114581956,127.482069475318,118.911542183419,0.95032822174769,0.938001470306418,0.944164846027054,118.942828382688,91.4951020845901,159,272,0,167,0,147.778280828958,0,Inf
3822227146.69626,86.2075598239899,1.43679266373316,0.0239465443955527,0.00174720661473404,-541.311536731575,135.521443073046,142.882938464784,135.585884394299,-0.325409598410526,-0.29277170537238,-0.309090651891453,135.553663733673,104.272754144947,192,317,0,168,0,347.018645485878,0,Inf
3822227146.74344,86.2547402381897,1.43757900396983,0.0239596500661638,-0.000918123468800258,-541.132202868977,96.4987076463356,102.957913333521,96.2984020333176,0.301760841177648,0.207488062008579,0.254624451593114,96.3985548398266,74.1532359353299,161,278,0,169,0,167.799464949184,0,Inf
3822227146.90335,86.4146468639374,1.44024411439896,0.0240040685733159,-0.00156863666137468,-541.763939524748,170.483933264998,181.156908220383,170.226586201126,0.0718180289280511,0.626698420461665,0.349258224694858,170.355259733062,131.04339363593,177,297,0,170,0,237.675910547356,0,Inf
3822227147.0884,86.5997040271759,1.44332840045293,0.0240554733408822,0.00252725656822558,-541.323995420787,132.083183899674,142.098601477023,131.841452732777,0.520932827431157,0.315846169070489,0.418389498250823,131.962318316226,101.510162065556,181,302,0,171,0,316.033128635493,0,Inf
3822227147.69611,87.2074162960052,1.45345693826675,0.0242242823044459,0.00841953039998344,-537.79544458595,338.43742730452,318.332590006647,337.385421493879,-9.8131745085745,-10.606850573233,-10.2100125409037,337.9114243992,259.933622660129,196,327,0,177,0,543.773722414818,0,Inf
3822227147.94007,87.4513690471649,1.45752281745275,0.0242920469575458,-0.00339074696593186,-538.059037455693,113.18534198613,118.189272308503,112.662680064776,-0.590974478848488,-0.640060620770739,-0.615517549809614,112.924011025453,86.8652112705185,155,267,0,178,0,217.157271119551,0,Inf
3822227148.15026,87.6615645885468,1.46102607647578,0.0243504346079297,0.000885650606893226,-539.03341035034,173.383885738314,179.004928749735,171.828200259107,-2.3588399411885,-1.74600110177924,-2.05242052148387,172.606042998711,132.774777086794,163,280,0,184,0,332.48664299115,0,Inf
3822227149.18785,88.6991543769836,1.47831923961639,0.0246386539936066,-0.00069168414546468,-539.937325598258,122.340419234187,131.151821077695,122.057381228379,-0.185300073643646,-0.0285138998930468,-0.106906986768347,122.198900231283,93.9997896746939,169,285,0,198,0,243.730649357426,0,Inf
3822227150.10824,89.6195411682129,1.49365901947021,0.0248943169911702,0.000224969263427777,-539.204515248391,117.889921259559,117.621165628029,117.701675512036,-1.75550959794782,-1.59752766972399,-1.6765186338359,117.795798385798,90.6127653511648,160,277,0,213,0,308.321328551501,0,Inf
3822227150.17279,89.6840887069702,1.49473481178284,0.0249122468630473,-0.000472783837213414,-539.629223113154,99.9794163033669,107.755494212294,99.8665560050535,0.610202703127323,0.413806119722348,0.512004411424836,99.9229861542102,76.8643552796769,147,258,0,214,0,138.207036702075,0,Inf
3822227150.24265,89.7539494037628,1.49589915672938,0.0249316526121563,-3.76551319304638e-07,-539.862554113666,34.8759334605696,36.2299656049484,34.6738788362564,0.0566048801927796,0.169243166820452,0.112924023506616,34.774906148413,26.7501086975513,152,264,0,215,0,106.817706951373,0,Inf
3822227150.51515,90.0264475345612,1.50044079224269,0.0250073465373781,0.000203304282886699,-539.895437625966,104.455273313501,112.143654298879,104.220584762089,1.38888682408597,1.51931557576235,1.45410119992416,104.337929037795,80.2604881556461,144,253,0,220,0,127.269252418301,0,Inf
3822227151.42817,90.9394743442535,1.51565790573756,0.025260965095626,0.000662953371281515,-540.287624849087,119.378646091557,129.493683324165,119.485985441527,0.988432895679461,1.1551785244836,1.07180571008153,119.432315766542,91.8716333876021,153,264,0,227,0,166.449848890758,0,Inf
3822227151.95578,91.467084646225,1.52445141077042,0.0254075235128403,0.00763400704245072,-535.41250998794,66.2117392283257,70.245304733889,66.2790971760494,0.04877909633544,-0.418316549213906,-0.184768726439233,66.2454182021876,50.9583585951427,162,277,0,230,0,192.80496167685,0,Inf
3822227152.03834,91.549637556076,1.52582729260127,0.0254304548766878,-0.00371373266720189,-537.279123397453,58.6830916660311,61.4178728339626,58.529933992672,0.283010491265618,0.103489876573926,0.193250183919772,58.6065128293515,45.0822378032826,165,284,0,231,0,217.734895229002,0,Inf
3822227152.2346,91.7459011077881,1.52909835179647,0.0254849725299411,-0.000852150672110071,-539.865905312753,141.875332316067,152.398532376745,141.819960171519,0.676943668424798,0.545867832846117,0.611405750635458,141.847646243793,109.114311892584,160,277,0,234,0,217.39458535001,0,Inf
3822227152.53377,92.0450735092163,1.53408455848694,0.0255680759747823,0.00176752098010435,-539.749885559651,165.258067888779,177.381195931692,165.347348104334,0.669418475645975,0.908790602147458,0.789104538896717,165.302707996556,127.156789094865,173,290,0,237,0,248.148533391873,0,Inf
3822227152.84026,92.3515639305115,1.53919273217519,0.0256532122029199,-0.000368750156475997,-539.442198646374,129.531587826942,138.456804100591,129.696879198079,-0.0253885689258049,-0.049349832050715,-0.0373692004882599,129.61423351251,99.7039307715768,168,288,0,239,0,285.719579084043,0,Inf
3822227153.80245,93.3137474060059,1.55522912343343,0.0259204853905572,0.000563188040039192,-539.817364259107,122.801306373823,132.884474421296,122.964356028957,0.264782689065907,-0.666796957908446,-0.201007134421269,122.88283120139,94.5258939785822,156,268,0,246,0,195.60909973098,0,Inf
3822227154.06336,93.5746591091156,1.55957765181859,0.0259929608636432,0.000216665356993035,-540.223126752574,145.974914477281,158.579327503134,145.665346524299,0.22260534997489,0.447551888794615,0.335078619384753,145.82013050079,112.170089677302,159,272,0,249,0,218.827930174218,0,Inf
3822227154.34252,93.8538179397583,1.56423029899597,0.0260705049832662,-0.000267690994734175,-539.753544643281,119.77819276626,130.422874810917,119.873034702978,0.826815662732539,0.740255774328254,0.783535718530397,119.825613734619,92.1741723319686,156,268,0,252,0,179.199960696676,0,Inf
3822227154.40378,93.9150850772858,1.56525141795476,0.0260875236325794,-0.000302930934391429,-539.934363913691,164.52374437713,175.865835929121,164.676471297431,0.40053684417339,0.647866862157466,0.524201853165428,164.600107837281,126.616323779119,163,279,0,253,0,262.130634659055,0,Inf
3822227154.85719,94.3684906959534,1.57280817826589,0.0262134696377648,0.000438096001982926,-539.953369651234,170.813925869498,181.777214225328,170.692675878886,0.224875691670351,0.00747260948394815,0.116174150577149,170.753300874192,131.349581199625,171,290,0,257,0,305.182365051411,0,Inf
3822227154.9861,94.4974038600922,1.57495673100154,0.0262492788500256,-0.0141657843899237,-534.801157318794,191.217679107913,201.515642958631,192.054668503458,2.48057669174205,2.01725116761171,2.24891392967688,191.636173805685,147.413438236378,183,307,0,258,0,450.001044854771,0,Inf
3822227155.16604,94.6773407459259,1.57795567909876,0.0262992613183128,0.000477799602437755,-539.567628318579,214.17403628668,228.51029304996,214.211064182768,0.45238357234023,0.541372324426069,0.49687794838315,214.192550234724,164.764614361039,168,284,0,259,0,307.80493348217,0,Inf
3822227155.41864,94.9299409389496,1.58216568231583,0.0263694280385971,0.000261896630966783,-539.724525517302,188.165906856393,195.198149343863,187.797048999171,-0.654401243183409,-0.643499295221604,-0.648950269202507,187.981477927782,144.602114704025,171,290,0,261,0,395.771505719346,0,Inf
3822227155.57603,95.0873262882233,1.58478877147039,0.0264131461911731,-4.61623480356347e-05,-540.003486042094,100.772808687604,107.077936065085,100.852773253809,1.4504035023687,1.41910570911789,1.43475460574329,100.812790970707,77.548825151696,142,249,0,262,0,100.092705982617,0,Inf
3822227155.92104,95.4323456287384,1.59053909381231,0.0265089848968718,0.000596118443989259,-540.008953669682,201.374592117153,213.962392284915,201.558734338466,0.51504606681139,0.812201273677776,0.663623670244583,201.466663227809,154.975404312423,166,282,0,263,0,281.884443274275,0,Inf
3822227156.12834,95.6396369934082,1.59399394989014,0.0265665658315023,-0.000470024889590445,-538.744544201976,51.541498367939,53.7319208182591,51.1482868609339,-0.18138192950293,0.366154875767464,0.0923864731322667,51.3448926144364,39.4963383262202,152,263,0,267,0,181.607263342086,0,Inf
3822227156.66856,96.179859161377,1.60299765268962,0.0267166275448269,0.00051796347412499,-539.365956007023,402.096761652081,401.165757458999,402.382967469346,-7.09934680444221,-7.04893790501082,-7.07414235472652,402.239864560714,309.417372790766,183,305,0,273,0,550.43354687968,0,Inf
3822227156.81526,96.3265595436096,1.60544265906016,0.0267573776510027,-0.0119939854198043,-536.113201974672,199.162225516886,207.401975357328,198.411460440064,0.658830019935721,0.772667627705016,0.715748823820368,198.786842978475,152.913990180818,181,303,0,274,0,465.770777055321,0,Inf
3822227157.54741,97.0587096214294,1.61764516035716,0.0269607526726193,-0.00749404522077815,-537.263385434963,153.161261833318,162.410674769987,154.346583630523,1.34291348901723,1.30113033659774,1.32202191280748,153.753922731921,118.273048047938,178,300,0,280,0,381.561356749332,0,Inf
3822227157.88531,97.3966085910797,1.62327680985133,0.0270546134975221,-0.000132681270282285,-539.877501174191,120.476598978472,127.758892265301,126.17483985205,-0.36137770411456,-5.50514289284266,-2.93326029847861,123.325719415261,94.8665795238241,157,282,0,281,0,299.225785064521,0,Inf
3822227158.26272,97.7740166187286,1.62956694364548,0.027159449060758,-0.000906982637769635,-538.265520951083,92.6467967207179,98.5438600849294,92.4691347868528,0.111760119030184,0.140425348620599,0.126092733825391,92.5579657537854,71.1989166605122,158,273,0,288,0,242.85371208334,0,Inf
3822227158.52511,98.0364127159119,1.63394021193186,0.0272323368655311,-8.76221140935464e-05,-539.322808711398,126.649435891752,135.176704618033,127.209457718617,0.825576297881974,0.633730167990095,0.729653232936034,126.929446805184,97.6386962618356,157,273,0,289,0,217.167927206087,0,Inf
3822227158.76698,98.2782807350159,1.6379713455836,0.0272995224263933,0.000347025350525211,-539.470465958994,173.079744749389,184.951861809927,173.049290405388,0.464694831074613,0.469884935995456,0.467289883535035,173.064517577388,133.127452224503,172,289,0,290,0,258.285700372539,0,Inf
3822227158.99854,98.5098378658295,1.64183063109716,0.0273638438516193,-0.000713839642139988,-539.016917904829,79.7840487038617,82.7368944443606,78.4755839652704,0.112989867896715,0.16138134991517,0.137185608905943,79.1298163345661,60.8695011032693,154,267,0,296,0,256.702621451106,0,Inf
3822227159.12848,98.6397819519043,1.64399636586507,0.0273999394310845,0.000127025486514556,-539.16240703664,122.877074791676,131.580258547969,122.851577024669,0.713235272393285,0.567046195556521,0.640140733974903,122.864325908172,94.5116590413851,155,267,0,297,0,194.908758558984,0,Inf
3822227160.78325,100.294554948807,1.67157591581345,0.0278595985968908,-0.000508882404859269,-537.297852657628,268.787781311059,285.515974429904,268.490744989189,-0.110527476244862,-0.182013437821567,-0.146270457033215,268.639263150124,206.646984438342,180,299,0,313,0,404.625435692818,0,Inf
3822227161.32738,100.838684082031,1.68064473470052,0.028010745578342,-0.00427119884019025,-533.320106068182,156.440265743673,166.727245417911,157.922541356114,1.25427748915657,0.865327232994418,1.05980236107549,157.181403549893,120.909589583039,186,313,0,317,0,443.575653594696,0,Inf
3822227161.36626,100.877565860748,1.6812927643458,0.0280215460724301,-0.00205771126436489,-534.590013720729,97.183267745324,105.60022284118,97.1652215471865,0.109189554110494,0.137896917255266,0.12354323568288,97.1742446462553,74.7499244367738,148,258,0,318,0,149.405116219023,0,Inf
3822227161.51747,101.028774499893,1.68381290833155,0.0280635484721926,0.00398467025061998,-535.742924654698,451.150770282116,461.87420002348,450.823500851355,-4.97324677381568,-4.99846986299594,-4.98585831840581,450.987135566735,346.915527136743,188,313,0,319,0,554.164915406061,0,Inf
3822227161.55745,101.068748235703,1.68447913726171,0.0280746522876951,-0.00287914639983681,-535.349001625674,86.1604949203346,89.9852634624289,86.3428493740659,0.77961236511639,0.779023588799731,0.779317976958061,86.2516721472003,66.3478887746318,147,260,0,320,0,99.9055111297326,0,Inf
3822227161.97593,101.487235546112,1.69145392576853,0.0281908987628089,-0.00205589296638596,-536.261384875279,112.803894111186,120.158543869625,112.667155942411,-0.155831278544409,0.175344432857481,0.00975657715653575,112.735525026799,86.7202210603236,150,259,0,323,0,235.441271548755,0,Inf
3822227162.15489,101.66619348526,1.69443655808767,0.0282406093014611,1.99935177765373e-05,-537.448413757554,127.186626186012,135.123359728142,126.979526374802,0.466094061943001,0.709825999738615,0.587960030840808,127.083076280407,97.7568735803828,157,271,0,324,0,249.039063257127,0,Inf
3822227162.28798,101.799277067184,1.69665461778641,0.0282775769631068,0.00202188815054927,-537.361444331501,86.2593012880004,90.2459221631903,85.9844669174813,0.0851536797826952,0.0102629003451025,0.0477082900638989,86.1218841027408,66.2480511422277,185,309,0,325,0,354.479321175967,0,Inf
3822227162.69202,102.20331788063,1.70338863134384,0.0283898105223974,-4.13680786514137e-05,-537.705349824754,19.6002880998317,20.6980056418857,19.5306752041745,0.158068159284674,0.0372017482660557,0.097634953775365,19.5654816520031,15.0504722766854,130,232,0,328,0,62.6207796826112,0,Inf
3822227162.91794,102.429236650467,1.70715394417445,0.0284525657362408,0.000460644044479468,-537.156482375125,60.6901986547883,64.7480352794425,61.5990672863658,-0.236383487158022,0.584281386925404,0.173948949883691,61.144632970577,47.034651114636,160,277,0,329,0,164.578418276017,0,Inf
