real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3,snacs
3822223102.05304,263.090764760971,4.38484607934952,0.0730807679891586,0.00041582261773557,-572.795801500805,179.231227293435,188.505064229089,178.980631398206,0.0465982314969314,-0.0904138488374363,-0.0219078086702524,179.105929345821,137.774723472411,169,285,0,75,0,277.930454071862,2694.06684541094,1.06058809259191,3.96317561044621e-06
3822223102.83239,263.870107650757,4.39783512751261,0.0732972521252102,0.000162722064122923,-572.902963389952,59.4978886298577,64.8958606865964,60.1456772264739,-0.738801855772407,0.110422617058267,-0.31418961935707,59.8217829281658,46.0170672777728,170,288,0,78,0,268.473979475034,2602.40227856503,1.02713057296484,-8.01173604671708e-05
3822223103.67233,264.710047006607,4.41183411677678,0.0735305686129464,0.00024963355532389,-573.224519029497,410.904027554844,412.265118947388,410.396234624174,-4.49639876123601,-4.98430072373451,-4.74034974248526,410.650131089509,315.886852330423,185,309,0,79,0,578.477905383722,5607.36732108564,1.06578229230574,-0.00173965468696797
3822223107.01757,268.055289268494,4.46758815447489,0.0744598025745816,0.00249551326847845,-573.119615799647,104.760363580562,108.30111318803,104.572637583412,0.261107823737475,-0.0639923800866365,0.0985577218254195,104.666500581987,80.5132372064861,178,300,0,85,0,369.350177398276,3580.22682544196,1.03193634499592,-0.00023607408773027
3822223113.86201,274.899736404419,4.58166227340698,0.0763610378901164,0.000661566723751944,-573.981956135047,417.260031995426,427.502555488048,417.484243854706,-2.21623669296117,-2.70509858232965,-2.46066763764541,417.372137925066,321.05766178565,169,288,0,101,0,460.578071937326,4464.52734902097,1.08136106263331,-0.00108988112948207
3822223114.17381,275.211530208588,4.58685883680979,0.0764476472801632,-0.000197755299208683,-574.119437671808,147.452434985451,156.013672499182,147.251171441804,0.0815672947762869,0.305139682901804,0.193353488839045,147.351803213628,113.348307423818,169,287,0,102,0,314.80958304872,3051.54778069016,1.04659256855356,-3.57601280481002e-05
3822223114.50028,275.538004636765,4.59230007727941,0.0765383346213235,-0.00227719505261179,-572.737262227945,83.8302311359486,89.3157164000197,83.1616494433297,0.189045082526202,0.115900008038365,0.152472545282283,83.4959402896392,64.2280807033617,146,258,0,105,0,210.341388884594,2038.90489044844,1.04094930251485,0.000290707214461526
3822223117.67443,278.712147951126,4.6452024658521,0.077420041097535,-0.00450812131580087,-567.447360920436,220.574167996639,237.983499076617,220.183947051717,1.13991486033853,1.00496389732535,1.07243937883194,220.379057524178,169.523498302948,168,285,0,112,0,314.292373271095,3046.53430449996,1.06509274234498,0.000254456672484582
3822223117.78387,278.821588039398,4.6470264673233,0.0774504411220551,-0.00115515430758494,-568.952623285059,155.895436018138,166.505760461134,155.781720665044,0.875391730268014,0.887871608605594,0.881631669436804,155.838578341591,119.876640130046,149,262,0,113,0,195.224102205113,1892.36830102801,1.07279545378755,0.000727403320565098
3822223119.59439,280.632108449936,4.67720180749893,0.0779533634583155,-0.00200849661962472,-570.221150228831,151.373289834003,161.136918395497,151.451252719034,1.44702501676121,1.07838168112449,1.26270334894285,151.412271276519,116.471765516895,166,283,0,115,0,317.124422987925,3073.98624844812,1.04733752691513,0.000304667156962407
